Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-09-04,6.83319,7.02577,6.83319,6.89886,3529540.7695131
2003-09-05,6.86379,6.86379,6.6406,6.73689,2291633.0323208
2003-09-08,6.80259,6.80259,6.44373,6.6406,4035845.8144143
2003-09-09,6.702,6.702,6.3954,6.42619,3519984.1432636
2003-09-10,6.3954,6.44373,6.15467,6.16782,3408324.4424481
2003-09-11,6.08899,6.3954,6.08899,6.34726,3047074.3202402
2003-09-12,6.47882,6.50932,6.25107,6.26421,1702789.1969939
2003-09-15,6.36479,6.36479,6.25107,6.28176,527651.42848179
2003-09-16,6.34726,6.50932,6.31664,6.47882,1773139.6439865
2003-09-17,6.702,6.702,6.41294,6.41294,1342213.524427
2003-09-18,6.29911,6.46119,6.29911,6.46119,744672.12079148
2003-09-19,6.50932,6.6406,6.42619,6.60561,1775797.58394
2003-09-22,6.50932,6.50932,6.41294,6.42619,1068215.9977557
2003-09-23,6.42619,6.57501,6.3954,6.57501,470235.1004972
2003-09-24,6.53992,6.6406,6.46119,6.46119,1131268.1234396
2003-09-25,6.41294,6.50932,6.37795,6.47882,412014.25793317
2003-09-26,6.53992,6.702,6.47882,6.57501,577299.52312171
2003-09-29,6.67111,6.702,6.53992,6.53992,280703.21338111
2003-09-30,6.42619,6.53992,6.34726,6.34726,1721744.0639628
2003-10-01,6.31664,6.46119,6.31664,6.41294,1109307.0781334
2003-10-02,6.47882,6.50932,6.41294,6.44373,663285.03441832
2003-10-03,6.47882,6.6406,6.41294,6.6406,5553161.3601564
2003-10-06,6.67111,7.02577,6.60561,6.99525,2604081.5308999
2003-10-07,7.12214,7.18784,6.92948,6.99525,2108621.1747038
2003-10-08,7.12214,7.22292,7.02577,7.12214,2925938.7593064
2003-10-09,7.15723,7.5117,7.15723,7.4462,2182996.2924152
2003-10-10,7.4462,7.80495,7.38461,7.67387,2170868.7858083
2003-10-13,7.87074,7.96703,7.70876,7.77006,2367773.4668995
2003-10-14,7.77006,8.19403,7.67387,8.19403,2166409.8660205
2003-10-15,8.41778,8.87254,8.35638,8.68101,4668483.7732366
2003-10-16,8.71142,8.71142,8.29069,8.45277,2600730.2609112
2003-10-17,8.41778,8.45277,7.54678,8.32139,2279255.8849447
2003-10-20,8.25561,8.32139,8.15923,8.22482,508693.41478053
2003-10-21,8.22482,8.38698,8.06332,8.12928,1403919.8975615
2003-10-22,7.99763,8.15923,7.83565,7.93204,1543276.087908
2003-10-23,7.70876,7.93204,7.70876,7.93204,1832292.9682469
2003-10-24,7.87074,7.90134,7.64297,7.70876,659658.94980145
2003-10-27,7.70876,7.77006,7.5117,7.57738,892925.17249762
2003-10-28,7.57738,7.83565,7.5117,7.83565,2847441.4221723
2003-10-29,7.96703,8.29069,7.87074,7.87074,2656726.36368
2003-10-30,7.99763,8.35638,7.99763,8.32139,3951760.9294775
2003-10-31,8.25561,8.41778,8.19403,8.38698,1971097.4315155
2003-11-03,8.41778,8.71142,8.32139,8.54962,1497537.2837994
2003-11-04,8.57976,8.57976,7.99763,7.99763,3898193.0551982
2003-11-05,8.09402,8.15923,7.83565,7.96703,1528703.5702388
2003-11-06,7.99763,8.25561,7.99763,8.19403,808933.64062151
2003-11-07,8.22482,8.35638,8.15923,8.19403,865647.19837373
2003-11-10,8.19403,8.35638,8.12928,8.35638,375067.42410483
2003-11-12,8.38698,8.38698,8.06332,8.06332,2605026.5995258
2003-11-13,8.19403,8.22482,7.96703,7.96703,2703853.9256805
2003-11-14,8.03243,8.06332,7.96703,7.99763,915536.54249641
2003-11-17,7.87074,7.87074,7.64297,7.67387,1530623.0769929
2003-11-18,7.67387,7.67387,7.4155,7.4462,2126987.6027169
2003-11-19,7.25353,7.28412,7.06094,7.06094,3350299.7462026
2003-11-20,7.15723,7.22292,6.702,6.86379,2444411.0851948
2003-11-21,6.99525,7.34972,6.86379,7.34972,2356091.7473802
2003-11-24,7.4462,7.57738,7.25353,7.4155,1352285.1658766
2003-11-25,7.4811,7.4811,7.12214,7.12214,816456.42884025
2003-11-26,7.18784,7.4811,7.09145,7.25353,1352468.7252656
2003-11-27,7.28412,7.38461,7.28412,7.34972,387363.80534971
2003-11-28,7.4155,7.4462,7.31921,7.31921,1941309.4138601
2003-12-01,7.4462,7.87074,7.4462,7.87074,1646780.5072957
2003-12-02,7.93204,8.12928,7.83565,8.03243,2003515.0685328
2003-12-03,8.03243,8.06332,7.73936,8.03243,1324072.6122347
2003-12-04,7.96703,8.09402,7.83565,7.90134,735568.62400531
2003-12-05,7.83565,7.99763,7.80495,7.90134,1078001.2865583
2003-12-08,7.90134,8.15923,7.83565,8.15923,2573185.8634455
2003-12-09,8.19403,8.35638,8.15923,8.19403,2402910.9296071
2003-12-10,8.09402,8.32139,8.03243,8.29069,1022170.9116951
2003-12-11,8.29069,8.35638,8.15923,8.29069,1141868.4159296
2003-12-12,8.32139,8.45277,8.15923,8.25561,2931650.0785829
2003-12-15,8.29069,8.38698,8.29069,8.35638,1387524.3729314
2003-12-16,8.29069,8.48385,8.19403,8.48385,1408963.0606618
2003-12-17,8.45277,8.45277,8.29069,8.32139,1391682.2553211
2003-12-18,8.29069,8.38698,8.22482,8.35638,1131001.7000977
2003-12-19,8.35638,8.41778,8.32139,8.38698,1641131.073756
2003-12-22,8.35638,8.38698,8.25561,8.32139,514574.65760575
2003-12-23,8.32139,8.45277,8.32139,8.41778,1025409.9482288
2003-12-29,8.38698,8.48385,8.32139,8.48385,575145.06034964
2003-12-30,8.54962,8.57976,8.51855,8.54962,749965.97357173
2003-12-31,8.51855,8.57976,8.45277,8.48385,197063.06662119
2004-01-02,8.51855,9.06654,8.51855,9.06654,1060833.7635834
2004-01-05,9.09992,9.65097,9.09992,9.5871,2148562.6488507
2004-01-06,9.5499,9.71389,9.26294,9.3907,1957472.0802938
2004-01-07,9.42311,9.5499,9.32777,9.52036,1835972.5473143
2004-01-08,9.52036,9.61759,9.06654,9.22767,3509054.4927841
2004-01-09,9.26294,9.42311,9.19621,9.22767,1908475.3592574
2004-01-12,9.19621,9.45648,9.16665,9.45648,786177.52093307
2004-01-13,9.48985,9.77871,9.42311,9.5499,2452060.7916196
2004-01-14,9.48985,9.48985,9.22767,9.32777,1747043.7923281
2004-01-15,9.29346,9.52036,9.16665,9.42311,658454.80020927
2004-01-16,9.42311,9.45648,9.09992,9.13138,1584117.5275166
2004-01-19,9.16665,9.35923,9.16665,9.29346,525891.35616848
2004-01-20,9.42311,9.48985,9.32777,9.3907,1767699.9926058
2004-01-21,9.35923,9.42311,9.29346,9.29346,731059.3564994
2004-01-22,9.35923,9.61759,9.26294,9.52036,1876026.2549162
2004-01-23,9.48985,9.68242,9.3907,9.45648,2009663.7836106
2004-01-26,9.3907,9.45648,9.35923,9.35923,673399.68121047
2004-01-27,9.3907,9.42311,9.29346,9.29346,1008549.7561167
2004-01-28,9.19621,9.26294,9.00478,9.03499,1830156.3369583
2004-01-29,8.90295,9.42311,8.90295,9.29346,1814091.2192285
2004-01-30,9.3907,9.71389,9.35923,9.5499,3487931.5272028
2004-02-02,9.5871,10.2001,9.5871,10.1696,3222474.2322209
2004-02-03,10.2344,10.2955,9.71389,9.7482,2137957.1118067
2004-02-04,9.71389,9.94079,9.65097,9.7482,2198807.5737327
2004-02-05,9.77871,10.039,9.77871,9.9102,2160495.0580498
2004-02-06,9.87401,10.0724,9.87401,9.97217,3100737.6454018
2004-02-09,10.2001,10.5891,10.1333,10.5586,3656264.9271604
2004-02-10,10.6205,10.6559,10.428,10.6559,3667191.4309076
2004-02-11,10.5243,10.6205,10.3613,10.428,1773024.2637991
2004-02-12,10.5243,10.6205,10.4918,10.5586,1623139.1068966
2004-02-13,10.6205,10.6844,10.3308,10.3965,2156460.9471339
2004-02-16,10.3965,10.6844,10.3613,10.6844,1191538.5376962
2004-02-17,10.7206,10.8161,10.5243,10.6559,1262346.3097952
2004-02-18,10.6205,10.7816,10.4585,10.6559,3409063.9245582
2004-02-19,10.6844,10.6844,10.3613,10.3965,2893809.5727576
2004-02-20,10.3613,10.5243,10.3308,10.428,1693819.9607895
2004-02-23,10.4585,10.4585,10.1333,10.2649,1672298.4091062
2004-02-24,10.2344,10.2344,9.71389,9.71389,2780818.8041437
2004-02-25,9.77871,10.0066,9.77871,10.0066,3354410.4276066
2004-02-26,10.039,10.1696,9.9102,9.97217,2585921.7383133
2004-02-27,9.97217,10.3308,9.97217,10.3308,1614676.4946059
2004-03-01,10.4918,10.5891,10.2649,10.5586,2536810.6860002
2004-03-02,10.5891,10.6844,10.4918,10.6559,2649635.7267086
2004-03-03,10.5891,10.6205,10.4585,10.5891,1634630.973562
2004-03-04,10.4585,10.4585,10.1696,10.2955,1633144.6669661
2004-03-05,10.2344,10.3965,10.1696,10.2955,2484961.9765133
2004-03-08,10.2649,10.3613,10.2344,10.3308,3100789.0420308
2004-03-09,10.2955,10.2955,9.87401,10.0724,1583633.9796403
2004-03-10,9.9102,10.3965,9.84544,10.2344,2107714.9157773
2004-03-11,9.94079,10.102,9.68242,10.102,2077482.1599451
2004-03-12,9.97217,10.428,9.97217,10.3965,1672134.7790223
2004-03-15,10.2955,10.3613,10.0724,10.1333,930226.53817452
2004-03-16,10.2001,10.3308,10.1333,10.2955,680474.58451992
2004-03-17,10.2955,10.3308,10.0724,10.1696,2260948.1959361
2004-03-18,10.039,10.102,9.71389,9.81113,1875908.7769072
2004-03-19,9.81113,9.97217,9.48985,9.68242,4291603.8312787
2004-03-22,9.68242,9.84544,9.68242,9.7482,1395745.7357393
2004-03-23,9.77871,10.2001,9.7482,10.2001,2692070.4618142
2004-03-24,10.2649,10.2649,10.039,10.1333,2417210.7304697
2004-03-25,10.102,10.5243,10.102,10.4918,3817334.6198655
2004-03-26,10.4918,10.6205,10.4585,10.5243,2899022.6594067
2004-03-29,10.4585,10.7511,10.4585,10.5586,3538711.3965901
2004-03-30,10.4918,10.5891,10.428,10.5243,1938896.9190326
2004-03-31,10.5243,10.5243,10.2649,10.3965,2055660.6197746
2004-04-01,10.4918,10.5243,10.3308,10.3965,1141941.8396852
2004-04-02,10.5243,11.0086,10.5243,10.9428,4282067.1343344
2004-04-05,10.9428,11.43,10.8484,11.2374,3452488.8314539
2004-04-06,11.2068,11.3336,11.0744,11.0744,855644.7850366
2004-04-07,11.0744,11.2374,10.9428,10.9428,496073.96901092
2004-04-08,10.9123,11.1067,10.8827,11.0449,462701.82317052
2004-04-13,11.1402,11.3994,11.1402,11.3336,2163516.970049
2004-04-14,11.2068,11.2374,11.1067,11.1067,1983571.0786846
2004-04-15,11.3032,11.3032,11.2068,11.2679,1368006.2408658
2004-04-16,11.2068,11.43,11.1067,11.2374,1991097.0136357
2004-04-19,11.3336,11.369,11.1402,11.2374,600219.27289411
2004-04-20,11.2374,11.3336,11.2068,11.3336,971017.630065
2004-04-21,11.2679,11.2679,10.8827,10.8827,2206836.9858652
2004-04-22,10.7816,10.8161,10.102,10.2001,4163854.887785
2004-04-23,10.428,10.4585,9.81113,9.87401,5132283.806009
2004-04-26,9.87401,10.0724,9.84544,9.94079,1295212.8806326
2004-04-27,10.0066,10.0066,9.68242,9.9102,2749376.6541653
2004-04-28,9.77871,9.77871,9.52036,9.5499,3448011.0312718
2004-04-29,9.3907,9.45648,8.80828,8.84317,8281991.9496774
2004-04-30,8.93842,9.06654,8.84317,9.00478,2012819.9561915
2004-05-04,9.06654,9.22767,9.03499,9.03499,1889322.2481483
2004-05-05,9.26294,9.26294,8.93842,8.9694,3840816.5858238
2004-05-06,9.22767,9.26294,8.80828,8.87254,3155462.4682875
2004-05-07,8.93842,8.9694,8.57976,8.61532,2388628.9602281
2004-05-10,8.38698,8.54962,8.32139,8.45277,3022054.6510571
2004-05-11,8.54962,8.71142,8.38698,8.48385,3324832.1921102
2004-05-12,8.45277,8.74231,8.45277,8.64544,2345261.7434262
2004-05-13,8.68101,8.7771,8.25561,8.29069,8102134.1668198
2004-05-14,8.45277,8.51855,8.35638,8.41778,3024731.4714049
2004-05-17,8.29069,8.54962,8.29069,8.41778,1560818.0720365
2004-05-18,8.57976,8.61532,8.35638,8.45277,2997616.0784541
2004-05-19,8.54962,8.68101,8.45277,8.48385,1624553.0386477
2004-05-20,8.54962,8.64544,8.54962,8.57976,2229860.5778063
2004-05-21,8.68101,8.7771,8.41778,8.45277,1900552.9360259
2004-05-24,8.54962,8.68101,8.45277,8.57976,2033272.6677751
2004-05-25,8.48385,8.54962,8.32139,8.35638,1898138.3433768
2004-05-26,8.38698,8.48385,8.22482,8.45277,2080564.9087704
2004-05-27,8.48385,8.68101,8.41778,8.54962,1954558.2061065
2004-05-28,8.51855,8.68101,8.51855,8.68101,870687.2147417
2004-05-31,8.68101,8.71142,8.57976,8.61532,208745.83505123
2004-06-01,8.54962,8.68101,8.51855,8.68101,979837.92093663
2004-06-02,8.7771,9.03499,8.7771,8.84317,3244601.0054326
2004-06-03,8.87254,8.90295,8.64544,8.74231,2191584.7740012
2004-06-04,8.71142,8.7771,8.61532,8.68101,1071073.2307601
2004-06-07,8.74231,8.90295,8.71142,8.74231,2411349.4169495
2004-06-08,8.87254,8.93842,8.80828,8.90295,1606846.3755244
2004-06-09,8.9694,8.9694,8.84317,8.90295,886750.23464991
2004-06-11,8.7771,8.80828,8.71142,8.7771,748791.1934818
2004-06-14,8.57976,8.71142,8.45277,8.48385,1080790.3403611
2004-06-15,8.54962,8.61532,8.41778,8.54962,1557219.2591003
2004-06-16,8.54962,8.57976,8.41778,8.48385,713706.17631385
2004-06-17,8.51855,8.54962,8.38698,8.41778,567503.74521112
2004-06-18,8.38698,8.64544,8.38698,8.51855,1876738.4653457
2004-06-21,8.54962,8.80828,8.54962,8.80828,993286.00623396
2004-06-22,8.80828,8.9694,8.80828,8.84317,1551042.223431
2004-06-23,8.87254,9.00478,8.80828,8.9694,2672488.3461901
2004-06-24,9.06654,9.16665,9.00478,9.03499,2050509.4188624
2004-06-25,9.09992,9.16665,9.00478,9.16665,890000.80920232
2004-06-28,9.16665,9.22767,9.13138,9.19621,706436.1755966
2004-06-29,9.16665,9.22767,9.09992,9.22767,765742.64083303
2004-06-30,9.22767,9.29346,9.13138,9.13138,1175673.7619282
2004-07-01,9.16665,9.29346,9.13138,9.16665,412295.36602611
2004-07-02,9.13138,9.13138,8.9694,9.03499,1032485.9004491
2004-07-05,8.9694,8.9694,8.90295,8.93842,319845.4175025
2004-07-06,8.90295,8.93842,8.80828,8.87254,923493.5797841
2004-07-07,8.93842,9.00478,8.87254,8.9694,4446412.575451
2004-07-08,8.9694,9.09992,8.9694,9.06654,1550626.8547564
2004-07-09,9.06654,9.06654,8.9694,9.03499,1684974.4960587
2004-07-12,9.09992,9.13138,8.90295,8.90295,1889072.6073792
2004-07-13,9.03499,9.03499,8.84317,8.90295,1079259.9795118
2004-07-14,8.87254,9.03499,8.7771,8.84317,667750.24767085
2004-07-15,8.90295,9.00478,8.80828,8.90295,1152553.670194
2004-07-16,8.90295,9.22767,8.90295,9.22767,2611032.6627356
2004-07-19,9.26294,9.45648,9.26294,9.3907,3728762.4945495
2004-07-20,9.3907,9.3907,9.32777,9.35923,2153962.4416212
2004-07-21,9.45648,9.5871,9.45648,9.5871,1213917.0494986
2004-07-22,9.45648,9.48985,9.29346,9.35923,1066186.3553682
2004-07-23,9.3907,9.5871,9.32777,9.32777,1939910.1668602
2004-07-26,9.29346,9.3907,9.19621,9.19621,529440.87029735
2004-07-27,9.26294,9.26294,9.13138,9.22767,147401.33614094
2004-07-28,9.26294,9.29346,9.06654,9.13138,453842.72259948
2004-07-29,9.19621,9.32777,9.13138,9.22767,303393.25168949
2004-07-30,9.29346,9.32777,9.22767,9.29346,336011.23066859
2004-08-02,9.26294,9.3907,9.22767,9.35923,345047.59716391
2004-08-03,9.3907,9.5499,9.35923,9.45648,1421500.6913894
2004-08-04,9.45648,9.61759,9.45648,9.5871,1759583.5208773
2004-08-05,9.7482,9.84544,9.68242,9.7482,1908432.3539148
2004-08-06,9.61759,9.68242,9.52036,9.61759,2184482.5990111
2004-08-09,9.5499,9.5871,9.3907,9.5871,440553.02283214
2004-08-10,9.5871,9.61759,9.48985,9.52036,1418025.649927
2004-08-11,9.52036,9.5499,9.29346,9.35923,1601646.9247156
2004-08-12,9.3907,9.45648,9.26294,9.3907,1062017.9838705
2004-08-13,9.32777,9.45648,9.26294,9.42311,1206802.2875789
2004-08-16,9.45648,9.52036,9.3907,9.45648,329869.85796632
2004-08-17,9.48985,9.61759,9.45648,9.5499,468966.96734655
2004-08-18,9.5871,9.61759,9.32777,9.3907,1061361.3657131
2004-08-19,9.42311,9.48985,9.32777,9.45648,693195.7746366
2004-08-20,9.45648,9.5499,9.45648,9.52036,812624.75770764
2004-08-23,9.5499,9.5499,9.45648,9.5499,194341.14310925
2004-08-24,9.5499,9.65097,9.52036,9.65097,1049066.033379
2004-08-25,9.65097,9.65097,9.3907,9.42311,1688197.7989305
2004-08-26,9.48985,9.5871,9.42311,9.5871,1846214.1123126
2004-08-27,9.5499,9.65097,9.5499,9.65097,886377.87131784
2004-08-30,9.5871,9.71389,9.5871,9.61759,768805.46035321
2004-08-31,9.61759,9.77871,9.5871,9.71389,1911638.8742138
2004-09-01,9.68242,9.97217,9.68242,9.84544,2455961.6908647
2004-09-02,9.84544,10.039,9.84544,9.87401,1476655.5677009
2004-09-03,9.94079,9.97217,9.81113,9.84544,164148.24588722
2004-09-06,9.84544,9.9102,9.81113,9.87401,96991.732264148
2004-09-07,9.94079,10.3965,9.94079,10.3613,1617990.003806
2004-09-08,10.3613,10.4918,10.2955,10.3965,1117924.9292217
2004-09-09,10.3308,10.3613,10.2649,10.2649,1470909.6343682
2004-09-10,10.3308,10.5891,10.3308,10.5243,1750146.4704585
2004-09-13,10.4918,10.6844,10.4585,10.5891,1332050.6277383
2004-09-14,10.5243,10.7511,10.4918,10.6205,1309678.4094007
2004-09-15,10.4585,10.7206,10.4585,10.6559,911951.36540053
2004-09-16,10.6844,10.7206,10.6205,10.6205,1385040.5521698
2004-09-17,10.6205,10.9428,10.6205,10.8484,1723948.874453
2004-09-20,10.7511,11.0086,10.7206,11.0086,1560856.8817359
2004-09-21,11.0449,11.1067,10.7511,10.8484,1595454.1553844
2004-09-22,10.8161,10.8827,10.7206,10.8484,2247966.8759424
2004-09-23,10.7206,11.0086,10.7206,10.9428,3175098.0783621
2004-09-24,10.8827,10.98,10.7511,10.7511,1879331.3728299
2004-09-27,10.7511,10.8827,10.6844,10.8827,909485.37612247
2004-09-28,10.8484,11.0744,10.8484,10.9428,1881569.7484656
2004-09-29,10.9428,10.98,10.8161,10.9428,1577226.1835962
2004-09-30,10.9123,11.0744,10.9123,10.98,1404384.5650435
2004-10-01,10.9428,11.2068,10.9428,11.2068,2549053.5727946
2004-10-04,11.3336,11.981,11.3336,11.7875,3280718.1508225
2004-10-05,11.8198,12.1126,11.8198,11.981,2935750.2708789
2004-10-06,11.981,12.0478,11.8198,11.981,1786484.936026
2004-10-07,12.0163,12.1126,11.8198,12.1126,1996375.1327541
2004-10-08,11.981,12.4977,11.8533,12.1126,4211961.0835569
2004-10-11,12.1126,12.6941,12.0163,12.6293,4444226.6453551
2004-10-12,12.5644,12.7246,11.7875,11.8198,3639092.1596315
2004-10-13,11.8533,11.8533,11.3032,11.6273,3548451.5822286
2004-10-14,11.1402,11.369,11.0086,11.0744,4184799.5385312
2004-10-15,11.0744,11.4633,11.0744,11.2679,2184542.3869264
2004-10-18,11.3336,11.3336,10.9428,11.0744,1991899.4303936
2004-10-19,11.1067,11.2374,11.0744,11.1402,1137859.4788727
2004-10-20,11.1067,11.1067,10.6205,10.7816,1457868.5264592
2004-10-21,10.7816,10.9123,10.6844,10.8484,1763307.1541981
2004-10-22,10.8161,11.2068,10.7816,11.1402,3236548.5172626
2004-10-25,10.98,11.0449,10.7816,10.9428,936874.53479058
2004-10-26,10.9428,11.1067,10.8827,11.0744,674581.80367596
2004-10-27,11.0744,11.2679,10.9428,11.0449,1939374.1734441
2004-10-28,11.2374,11.3032,10.4918,10.5586,3475590.0427938
2004-10-29,10.5891,10.8484,10.5243,10.8161,3146213.1729009
2004-11-02,11.0086,11.1402,10.9428,10.98,2602283.697798
2004-11-03,11.0744,11.1067,10.5891,10.6205,1759059.06548
2004-11-04,10.7206,10.9428,10.6844,10.7816,1819186.8278686
2004-11-05,10.1333,10.2649,9.71389,9.81113,12978580.238744
2004-11-08,9.9102,10.0066,9.77871,9.9102,1263985.7573671
2004-11-09,9.94079,10.1696,9.81113,10.0724,1592814.0469144
2004-11-10,9.97217,10.1696,9.9102,9.9102,3219076.8101573
2004-11-12,10.0724,10.6205,10.0066,10.2344,5234637.5702551
2004-11-15,10.4585,10.5586,9.81113,10.0066,2637089.7046946
2004-11-16,10.039,10.102,9.77871,9.84544,2565534.059199
2004-11-17,9.9102,10.0724,9.84544,10.0724,2961852.4160021
2004-11-18,10.102,10.2344,10.0066,10.1696,1007479.8671062
2004-11-19,10.1696,10.3965,10.1696,10.2649,2328331.2742908
2004-11-22,10.2344,10.2649,10.1333,10.2344,1529645.4921324
2004-11-23,10.2649,10.3965,10.0724,10.102,1852482.403221
2004-11-24,10.0724,10.0724,9.65097,9.84544,4363993.3608559
2004-11-25,9.9102,10.039,9.84544,9.94079,2006712.1486347
2004-11-26,10.0066,10.0066,9.87401,9.9102,1136250.4497138
2004-11-29,10.0066,10.2344,9.97217,10.2344,2373376.7483641
2004-11-30,10.1333,10.428,10.1333,10.3613,1532070.5738894
2004-12-01,10.3965,10.428,10.2344,10.428,890633.30241145
2004-12-02,10.5243,10.9428,10.5243,10.8484,4119040.1740865
2004-12-03,10.8827,10.8827,10.5243,10.5891,3746348.5329314
2004-12-06,10.6559,10.6559,10.3308,10.4585,1450857.6067082
2004-12-07,10.4585,10.5891,10.3965,10.5243,1001749.6674354
2004-12-08,10.4585,10.4918,10.2344,10.2344,1565689.2137666
2004-12-09,10.2344,10.2649,9.97217,10.0724,1700460.6150299
2004-12-10,10.0724,10.2344,10.0724,10.1696,2438939.9664902
2004-12-13,10.2001,10.3965,10.0724,10.2955,1759453.4559388
2004-12-14,10.3613,10.3613,10.039,10.039,1874834.6922535
2004-12-15,10.1696,10.2955,10.102,10.2955,1267306.6089428
2004-12-16,10.2955,10.5891,10.2955,10.4585,3431935.4244341
2004-12-17,10.5243,10.5586,10.2649,10.3613,1555630.1592465
2004-12-20,10.428,10.5891,10.3965,10.4585,1342467.3608393
2004-12-21,10.2955,10.2955,9.65097,9.97217,4053813.6563255
2004-12-22,10.039,10.1333,9.84544,9.94079,2225030.3435973
2004-12-23,10.0066,10.039,9.94079,9.94079,1143367.3094551
2004-12-24,9.97217,10.039,9.94079,9.97217,163198.98161813
2004-12-27,10.0066,10.2001,9.97217,10.0724,387681.62532047
2004-12-28,10.1333,10.1333,9.94079,10.039,1016438.6142028
2004-12-29,10.039,10.2955,10.039,10.1333,1018734.6799321
2004-12-30,10.2344,10.2649,10.1333,10.1696,443528.78275636
2004-12-31,10.2344,10.2955,10.1333,10.1333,1420963.6490626
2005-01-03,10.1696,10.3308,10.102,10.1696,1364668.6067174
2005-01-04,10.1333,10.1696,9.97217,10.0066,2937864.8750408
2005-01-05,9.61759,9.61759,9.3907,9.48985,6080908.2395205
2005-01-06,9.3907,9.3907,9.06654,9.22767,3895850.8373939
2005-01-07,9.22767,9.48985,9.03499,9.35923,2114840.1668049
2005-01-10,9.45648,9.45648,8.93842,9.13138,2136143.5450428
2005-01-11,9.16665,9.26294,9.06654,9.06654,2023717.0904364
2005-01-12,9.13138,9.22767,9.06654,9.19621,2004528.3163604
2005-01-13,9.35923,9.42311,9.32777,9.3907,3134147.5520308
2005-01-14,9.35923,9.3907,9.16665,9.29346,1325952.2603786
2005-01-17,9.35923,9.35923,9.22767,9.29346,850861.75181331
2005-01-18,9.26294,9.3907,9.09992,9.16665,1821713.6539728
2005-01-19,9.19621,9.19621,9.00478,9.00478,1817707.8636483
2005-01-20,8.93842,9.03499,8.74231,9.03499,2152270.5485095
2005-01-21,9.06654,9.16665,9.00478,9.13138,1001762.254365
2005-01-24,9.00478,9.22767,9.00478,9.22767,1136517.9219664
2005-01-25,9.29346,9.45648,9.29346,9.3907,3913817.6303943
2005-01-26,9.42311,9.42311,9.22767,9.26294,1996876.5121139
2005-01-27,9.29346,9.3907,9.19621,9.32777,2209138.2961486
2005-01-28,9.35923,9.35923,8.90295,8.93842,4965558.3862995
2005-01-31,9.06654,9.06654,8.93842,8.93842,2030774.1622624
2005-02-01,8.9694,9.16665,8.93842,9.13138,3765678.9099648
2005-02-02,9.13138,9.26294,9.00478,9.03499,5137876.5983657
2005-02-03,9.06654,9.26294,9.06654,9.19621,3671102.8192606
2005-02-04,9.19621,9.26294,9.13138,9.19621,2724094.7572835
2005-02-07,9.26294,9.29346,9.13138,9.29346,2512569.3086267
2005-02-08,9.35923,9.3907,9.26294,9.26294,2439075.2759827
2005-02-09,9.32777,9.32777,9.22767,9.26294,2207252.3545399
2005-02-10,9.29346,9.5499,9.22767,9.48985,3287772.075916
2005-02-11,9.5499,9.5871,9.32777,9.45648,1348520.6250348
